data_fato,qtde_boletins,tipo,natureza,horaFato,descBairro
2017-04-10,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,15,PILARZINHO
2017-04-10,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",16,BOQUEIRAO
2017-04-10,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,16,PAROLIN
2017-04-10,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,16,CENTRO
2017-04-10,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,16,SITIO CERCADO
2017-04-10,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,17,SITIO CERCADO
2017-04-10,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",17,CENTRO
2017-04-10,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,20,CENTRO
2017-04-10,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,20,CIDADE INDUSTRIAL
2017-04-10,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,21,SITIO CERCADO
2017-04-10,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,21,SITIO CERCADO
2017-04-10,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",23,CENTRO
2017-04-11,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,9,CENTRO
2017-04-11,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",13,CAPAO DA IMBUIA
2017-04-11,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,15,SANTA FELICIDADE
2017-04-11,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,15,CENTRO
2017-04-11,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,15,SITIO CERCADO
2017-04-11,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,16,UMBARA
2017-04-11,2,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",21,SITIO CERCADO
2017-04-11,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,21,SITIO CERCADO
2017-04-11,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,23,JARDIM BOTANICO
2017-04-12,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",0,BAIRRO ALTO
2017-04-12,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,0,CENTRO
2017-04-12,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,3,ORLEANS
2017-04-12,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",7,PRADO VELHO
2017-04-12,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,9,GUAIRA
2017-04-12,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,11,SAO FRANCISCO
2017-04-12,2,DROGAS,DROGAS PARA O CONSUMO PESSOAL,11,SANTO INACIO
2017-04-12,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,11,SANTO INACIO
2017-04-12,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,12,CENTRO
2017-04-12,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,14,SANTA CANDIDA
2017-04-12,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,16,CENTRO
2017-04-12,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,17,SAO BRAZ
2017-04-12,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,18,SITIO CERCADO
2017-04-12,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,19,UBERABA
2017-04-12,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,20,ALTO DA GLORIA
2017-04-12,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",20,PAROLIN
2017-04-12,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,20,CIDADE INDUSTRIAL
2017-04-12,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,20,XAXIM
2017-04-12,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,21,SITIO CERCADO
2017-04-13,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,0,XAXIM
2017-04-13,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,3,BUTIATUVINHA
2017-04-13,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,9,PRADO VELHO
2017-04-13,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,10,PRADO VELHO
2017-04-13,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,15,GANCHINHO
2017-04-13,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,15,SAO BRAZ
2017-04-13,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,16,CENTRO
2017-04-13,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",16,XAXIM
2017-04-13,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,21,SITIO CERCADO
2017-04-14,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",10,CENTRO
2017-04-14,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,10,ALTO BOQUEIRAO
2017-04-14,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,14,SITIO CERCADO
2017-04-14,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",15,BOQUEIRAO
2017-04-14,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,15,SITIO CERCADO
2017-04-14,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,16,SITIO CERCADO
2017-04-14,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,18,CIDADE INDUSTRIAL
2017-04-14,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",19,TATUQUARA
2017-04-14,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,20,CIDADE INDUSTRIAL
2017-04-14,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,20,GANCHINHO
2017-04-14,2,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",21,CENTRO
2017-04-14,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",22,SITIO CERCADO
2017-04-14,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,22,SITIO CERCADO
2017-04-15,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,2,NOVO MUNDO
2017-04-15,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",2,CAJURU
2017-04-15,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",11,CAJURU
2017-04-15,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,13,CENTRO
2017-04-15,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,17,BAIRRO ALTO
2017-04-15,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,18,LINDOIA
2017-04-15,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,18,CENTRO
2017-04-15,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,19,SITIO CERCADO
2017-04-15,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",20,CENTRO
2017-04-15,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,20,PAROLIN
2017-04-16,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,0,AGUA VERDE
2017-04-17,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,8,CENTRO
2017-04-17,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",9,TATUQUARA
2017-04-17,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,9,CENTRO
2017-04-17,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,11,SANTA QUITERIA
2017-04-17,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,12,AGUA VERDE
2017-04-17,2,DROGAS,DROGAS PARA O CONSUMO PESSOAL,12,VILA IZABEL
2017-04-17,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,13,SANTA FELICIDADE
2017-04-17,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,14,SITIO CERCADO
2017-04-17,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,15,SITIO CERCADO
2017-04-17,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,17,CENTRO
2017-04-17,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,17,SITIO CERCADO
2017-04-18,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",0,CENTRO
2017-04-18,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",7,SAO FRANCISCO
2017-04-18,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,14,SAO BRAZ
2017-04-18,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,14,CIDADE INDUSTRIAL
2017-04-18,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",15,AHU
2017-04-18,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,16,CIDADE INDUSTRIAL
2017-04-18,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,17,CENTRO
2017-04-18,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,19,PORTAO
2017-04-18,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,19,SITIO CERCADO
2017-04-18,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",20,CAPAO DA IMBUIA
2017-04-18,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,21,CENTRO
2017-04-19,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",0,CIDADE INDUSTRIAL
2017-04-19,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",3,CIDADE INDUSTRIAL
2017-04-19,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,3,CIDADE INDUSTRIAL
2017-04-19,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,10,UBERABA
2017-04-19,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,10,PAROLIN
2017-04-19,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",11,XAXIM
2017-04-19,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,13,SANTA FELICIDADE
2017-04-19,2,DROGAS,DROGAS PARA O CONSUMO PESSOAL,13,SITIO CERCADO
2017-04-19,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,13,SAO BRAZ
2017-04-19,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,15,SITIO CERCADO
2017-04-19,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,15,BAIRRO ALTO
2017-04-19,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,17,SITIO CERCADO
2017-04-19,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,17,TATUQUARA
2017-04-19,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,17,XAXIM
2017-04-19,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,17,SAO BRAZ
2017-04-19,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,17,CENTRO
2017-04-19,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,18,TATUQUARA
2017-04-19,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",19,XAXIM
2017-04-19,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,20,CRISTO REI
2017-04-19,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,20,CRISTO REI
2017-04-19,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",22,BOQUEIRAO
2017-04-19,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",22,ALTO BOQUEIRAO
2017-04-20,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,0,MERCES
2017-04-20,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,8,CIDADE INDUSTRIAL
2017-04-20,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,8,CIDADE INDUSTRIAL
2017-04-20,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,9,JARDIM BOTANICO
2017-04-20,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,10,FAZENDINHA
2017-04-20,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",12,PAROLIN
2017-04-20,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",16,TINGUI
2017-04-20,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",18,PRADO VELHO
2017-04-20,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,19,CENTRO
2017-04-20,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,21,SAO FRANCISCO
2017-04-21,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,15,TATUQUARA
2017-04-21,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,15,TATUQUARA
2017-04-21,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",17,UBERABA
2017-04-21,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,17,AGUA VERDE
2017-04-21,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",17,CAJURU
2017-04-21,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",20,PAROLIN
2017-04-21,2,DROGAS,DROGAS PARA O CONSUMO PESSOAL,20,AHU
2017-04-21,2,DROGAS,DROGAS PARA O CONSUMO PESSOAL,21,ALTO BOQUEIRAO
2017-04-21,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,21,PAROLIN
2017-04-21,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",22,SAO FRANCISCO
2017-04-21,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,22,SITIO CERCADO
2017-04-21,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,23,CAJURU
2017-04-22,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,2,SAO BRAZ
2017-04-22,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,3,CENTRO
2017-04-22,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,13,CAMPO COMPRIDO
2017-04-22,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",14,XAXIM
2017-04-22,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,14,CIDADE INDUSTRIAL
2017-04-22,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,18,CENTRO
2017-04-22,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",22,BATEL
2017-04-23,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",3,SITIO CERCADO
2017-04-23,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",11,CIDADE INDUSTRIAL
2017-04-23,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,15,SITIO CERCADO
2017-04-23,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,15,CIDADE INDUSTRIAL
2017-04-23,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,16,CIDADE INDUSTRIAL
2017-04-23,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",23,SAO FRANCISCO
2017-04-24,2,DROGAS,DROGAS PARA O CONSUMO PESSOAL,3,SANTA QUITERIA
2017-04-24,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,9,SITIO CERCADO
2017-04-24,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,9,SANTA FELICIDADE
2017-04-24,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,11,BARREIRINHA
2017-04-24,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,12,CENTRO
2017-04-24,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,15,ORLEANS
2017-04-24,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,19,SITIO CERCADO
2017-04-24,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",20,ALTO BOQUEIRAO
2017-04-24,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",20,CAMPO DE SANTANA
2017-04-24,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,22,CIDADE INDUSTRIAL
2017-04-24,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,22,ORLEANS
2017-04-25,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,8,CIDADE INDUSTRIAL
2017-04-25,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,10,CAJURU
2017-04-25,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,13,CENTRO
2017-04-25,2,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",15,CIDADE INDUSTRIAL
2017-04-25,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,15,SANTA FELICIDADE
2017-04-25,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",16,BOQUEIRAO
2017-04-25,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,17,CIDADE INDUSTRIAL
2017-04-25,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",18,CIDADE INDUSTRIAL
2017-04-25,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",19,CAJURU
2017-04-25,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,19,CENTRO
2017-04-25,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,20,SAO BRAZ
2017-04-25,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",21,TATUQUARA
2017-04-25,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,21,SITIO CERCADO
2017-04-25,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,23,AGUA VERDE
2017-04-26,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",0,TATUQUARA
2017-04-26,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,0,AGUA VERDE
2017-04-26,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,1,BUTIATUVINHA
2017-04-26,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,3,SITIO CERCADO
2017-04-26,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,3,SAO BRAZ
2017-04-26,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,11,REBOUCAS
2017-04-26,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,11,PAROLIN
2017-04-26,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",15,BOQUEIRAO
2017-04-26,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",17,PORTAO
2017-04-26,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",17,CENTRO
2017-04-26,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",18,BAIRRO ALTO
2017-04-26,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,19,CENTRO
2017-04-26,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,19,UBERABA
2017-04-26,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",19,ALTO BOQUEIRAO
2017-04-26,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",20,CIDADE INDUSTRIAL
2017-04-26,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,20,SITIO CERCADO
2017-04-26,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,21,CENTRO
2017-04-26,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",22,PAROLIN
2017-04-26,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",22,CENTRO
2017-04-27,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,4,SITIO CERCADO
2017-04-27,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,10,BATEL
2017-04-27,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,10,SITIO CERCADO
2017-04-27,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,11,BAIRRO ALTO
2017-04-27,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,15,JARDIM DAS AMERICAS
2017-04-27,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,15,JARDIM DAS AMERICAS
2017-04-27,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",20,CENTRO
2017-04-27,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",21,SAO FRANCISCO
2017-04-28,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,0,CENTRO
2017-04-28,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,0,CAMPO DE SANTANA
2017-04-28,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",0,BAIRRO ALTO
2017-04-28,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",8,PRADO VELHO
2017-04-28,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,8,CENTRO
2017-04-28,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,9,SAO FRANCISCO
2017-04-28,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",10,TATUQUARA
2017-04-28,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,15,CENTRO
2017-04-28,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",15,CENTRO
2017-04-28,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,16,PAROLIN
2017-04-28,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,16,PAROLIN
2017-04-29,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",1,CIDADE INDUSTRIAL
2017-04-29,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,9,CIDADE INDUSTRIAL
2017-04-29,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",12,CIDADE INDUSTRIAL
2017-04-29,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,14,SAO FRANCISCO
2017-04-29,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,15,PINHEIRINHO
2017-04-29,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",16,HUGO LANGE
2017-04-29,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,16,SITIO CERCADO
2017-04-29,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",16,TARUMA
2017-04-29,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,17,CIDADE INDUSTRIAL
2017-04-29,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",19,ABRANCHES
2017-04-30,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,2,SANTA CANDIDA
2017-04-30,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",5,ALTO DA RUA XV
2017-04-30,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,10,CENTRO
2017-04-30,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,15,CIDADE INDUSTRIAL
2017-04-30,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,20,CIDADE INDUSTRIAL
2017-04-30,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,21,SAO JOAO
2017-04-30,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,22,SITIO CERCADO
2017-05-01,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,2,GUABIROTUBA
2017-05-01,2,DROGAS,DROGAS PARA O CONSUMO PESSOAL,4,GUABIROTUBA
2017-05-01,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,16,TATUQUARA
2017-05-01,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,16,SITIO CERCADO
2017-05-01,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,17,PORTAO
2017-05-01,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,17,PORTAO
2017-05-01,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,20,CENTRO
2017-05-01,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,21,CENTRO
2017-05-01,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,21,SITIO CERCADO
2017-05-02,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,0,BOQUEIRAO
2017-05-02,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,1,BOQUEIRAO
2017-05-02,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,2,SAO BRAZ
2017-05-02,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,15,SAO FRANCISCO
2017-05-02,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,15,SITIO CERCADO
2017-05-02,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,16,PORTAO
2017-05-02,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,17,CENTRO
2017-05-02,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,19,CENTRO
2017-05-02,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,19,GUABIROTUBA
2017-05-02,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,20,PRADO VELHO
2017-05-03,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",5,CIDADE INDUSTRIAL
2017-05-03,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,9,CENTRO
2017-05-03,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,11,PINHEIRINHO
2017-05-03,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,11,UBERABA
2017-05-03,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",14,SITIO CERCADO
2017-05-03,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,15,UBERABA
2017-05-03,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,16,HAUER
2017-05-03,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,17,SITIO CERCADO
2017-05-03,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,17,SITIO CERCADO
2017-05-03,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",18,CAPAO RASO
2017-05-03,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",19,UBERABA
2017-05-03,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,21,SITIO CERCADO
2017-05-04,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,2,BIGORRILHO
2017-05-04,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,3,CENTRO
2017-05-04,1,DROGAS,"ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS",9,CENTRO
2017-05-04,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,10,SITIO CERCADO
2017-05-04,1,DROGAS,DROGAS PARA O CONSUMO PESSOAL,12,BOA VISTA
