id,data_fato,tipo_ocorrencia,geox,geoy,bairro
901446,2020-08-23,Furto e Roubo,-49.311364409616004,-25.469211365613,PORTAO
977055,2020-08-23,Furto e Roubo,-49.254840581173,-25.470107804273,LINDOIA
1113236,2020-08-24,Furto e Roubo,-49.274559846724,-25.421629979348,SAO FRANCISCO
1131704,2020-08-24,Furto e Roubo,-49.241356505628005,-25.393476116893,BOA VISTA
1140012,2020-08-24,Furto e Roubo,-49.277235492689,-25.464131821871,PORTAO
1259450,2020-08-24,Furto e Roubo,-49.20446299186,-25.444773272809,CAJURU
855740,2020-08-24,Furto e Roubo,-49.34162736021,-25.429512706283997,SANTO INACIO
855844,2020-08-24,Furto e Roubo,-49.29964266562801,-25.490830644558,NOVO MUNDO
855890,2020-08-24,Furto e Roubo,-49.241521920717,-25.466800504633998,GUABIROTUBA
856203,2020-08-24,Furto e Roubo,-49.210485043092,-25.457322299576997,CAJURU
856222,2020-08-24,Furto e Roubo,-49.238464466997996,-25.491319149923,BOQUEIRAO
856270,2020-08-24,Furto e Roubo,-49.240314772931995,-25.393158046758,SANTA CANDIDA
856319,2020-08-24,Furto e Roubo,-49.235735410238,-25.430810331757,TARUMA
856522,2020-08-24,Furto e Roubo,-49.285493937281,-25.504923255249,CAPAO RASO
856628,2020-08-24,Furto e Roubo,-49.27193994166,-25.471998759508,PAROLIN
856668,2020-08-24,Furto e Roubo,-49.240951716887,-25.478276307359,HAUER
856753,2020-08-24,Furto e Roubo,-49.260841499488,-25.442279583543,CENTRO
857012,2020-08-24,Furto e Roubo,-49.281767226618,-25.473389802427,PORTAO
857082,2020-08-24,Furto e Roubo,-49.23852820117,-25.516347489801998,BOQUEIRAO
857392,2020-08-24,Furto e Roubo,-49.310255749119996,-25.489805203526,NOVO MUNDO
857466,2020-08-24,Furto e Roubo,-49.229741344012005,-25.441962331901998,CAJURU
857488,2020-08-24,Furto e Roubo,-49.26729871429,-25.428972827845,CENTRO CIVICO
857503,2020-08-24,Furto e Roubo,-49.243045247843,-25.458459104148,GUABIROTUBA
857513,2020-08-24,Furto e Roubo,-49.216458373623,-25.448026993335,CAJURU
857519,2020-08-24,Furto e Roubo,-49.287511709778,-25.446236195204,NOVO MUNDO
857688,2020-08-24,Furto e Roubo,-49.280786851753,-25.455975866336,AGUA VERDE
857697,2020-08-24,Furto e Roubo,-49.295875797634004,-25.508241976637997,CAPAO RASO
857781,2020-08-24,Furto e Roubo,-49.241521920717,-25.466800504633998,GUABIROTUBA
857842,2020-08-24,Furto e Roubo,-49.313763199217995,-25.583372411106,FANNY
857854,2020-08-24,Furto e Roubo,-49.213624778196,-25.445436871788,CAJURU
858190,2020-08-24,Furto e Roubo,-49.239958422117006,-25.468555610768,UBERABA
858216,2020-08-24,Furto e Roubo,-49.262306960098,-25.450684658674003,PORTAO
858273,2020-08-24,Furto e Roubo,-49.22624876504,-25.488449844468,UBERABA
858323,2020-08-24,Furto e Roubo,-49.310255749119996,-25.489805203526,NOVO MUNDO
858325,2020-08-24,Furto e Roubo,-49.333388248694,-25.381867462392997,SANTA FELICIDADE
858341,2020-08-24,Furto e Roubo,-49.19397748656299,-25.389024144799,CRISTO REI
858436,2020-08-24,Furto e Roubo,-49.222581006362,-25.438210994454998,CAPAO DA IMBUIA
858574,2020-08-24,Furto e Roubo,-49.221167412313,-25.43999962474,CAJURU
858719,2020-08-24,Furto e Roubo,-49.254840581173,-25.470107804273,PORTAO
858820,2020-08-24,Furto e Roubo,-49.282780432721005,-25.534480440560003,SITIO CERCADO
858831,2020-08-24,Furto e Roubo,-49.281172645568,-25.437739129699,BATEL
859342,2020-08-24,Furto e Roubo,-49.244712651266,-25.46441686515,GUABIROTUBA
859343,2020-08-24,Furto e Roubo,-49.24417610012299,-25.474096007749,HAUER
859386,2020-08-24,Furto e Roubo,-49.269491550094,-25.433416282285,CENTRO
859534,2020-08-24,Furto e Roubo,-49.244712651266,-25.46441686515,GUABIROTUBA
859539,2020-08-24,Furto e Roubo,-49.272223351128,-25.430421526312,CENTRO
859618,2020-08-24,Furto e Roubo,-49.269958391073,-25.43721768228,CENTRO
859809,2020-08-24,Furto e Roubo,-49.236126254641,-25.438449463795,CRISTO REI
859852,2020-08-24,Furto e Roubo,-49.333502161796,-25.382766662595,SANTA FELICIDADE
859909,2020-08-24,Furto e Roubo,-49.264727175085,-25.422011662076997,ALTO DA GLORIA
859915,2020-08-24,Furto e Roubo,-49.365879773069,-25.431922168398,CIDADE INDUSTRIAL
859969,2020-08-24,Furto e Roubo,-49.333958516516,-25.389625127722002,SANTA FELICIDADE
860136,2020-08-24,Furto e Roubo,-49.323799419957,-25.493079544765,CIDADE INDUSTRIAL
860377,2020-08-24,Furto e Roubo,-49.307853002669,-25.437597470198003,CAMPINA DO SIQUEIRA
860613,2020-08-24,Furto e Roubo,-49.281080195219005,-25.437905047291004,BATEL
860989,2020-08-24,Furto e Roubo,-49.313763199217995,-25.583372411106,HAUER
861100,2020-08-24,Furto e Roubo,-49.222363375455,-25.405296963496,BACACHERI
861148,2020-08-24,Furto e Roubo,-49.246711344383,-25.430192474711,JUVEVE
861307,2020-08-24,Furto e Roubo,-49.278041458949005,-25.551637418126003,SITIO CERCADO
861388,2020-08-24,Furto e Roubo,-49.325496460458005,-25.530310974747,CIDADE INDUSTRIAL
861778,2020-08-24,Furto e Roubo,-49.27010417896,-25.435273870099,CENTRO
861873,2020-08-24,Furto e Roubo,-49.294124856269995,-25.473515155049,CIDADE INDUSTRIAL
862038,2020-08-24,Furto e Roubo,-49.340904442332004,-25.560590245009998,TATUQUARA
862370,2020-08-24,Furto e Roubo,-49.234261816313,-25.441782508635,JARDIM BOTANICO
862443,2020-08-24,Furto e Roubo,-49.245974044926996,-25.404971983023,BACACHERI
863241,2020-08-24,Furto e Roubo,-49.261874041301006,-25.41776540519,HUGO LANGE
863614,2020-08-24,Furto e Roubo,-49.269531622592,-25.457168381293002,AGUA VERDE
863620,2020-08-24,Furto e Roubo,-49.226212620561,-25.438919661733998,CAPAO DA IMBUIA
864266,2020-08-24,Furto e Roubo,-49.207213548725996,-25.416020037094,BAIRRO ALTO
864362,2020-08-24,Furto e Roubo,-49.231796038104,-25.395904962361,BACACHERI
865183,2020-08-24,Furto e Roubo,-49.232184289071,-25.441708365171,CAPAO DA IMBUIA
865514,2020-08-24,Furto e Roubo,-49.265123539160996,-25.433352544576998,CENTRO
865803,2020-08-24,Furto e Roubo,-49.329757625662005,-25.598288130434998,CAMPO DE SANTANA
866045,2020-08-24,Furto e Roubo,-49.262193284607,-25.432041589075,CENTRO
866186,2020-08-24,Furto e Roubo,-49.224733811583995,-25.498116314562,XAXIM
